[00:56:16.952] X: 19736 Y: -2815 Z: 768
[00:56:17.454] X: 17434 Y: -2815 Z: 768
[00:56:17.958] X: 15132 Y: -2815 Z: 768
[00:56:18.461] X: 12830 Y: -2815 Z: 768
[00:56:18.963] X: 10528 Y: -2815 Z: 768
[00:56:19.466] X: 8226 Y: -2815 Z: 768
[00:56:19.969] X: 5924 Y: -2815 Z: 768
[00:56:20.472] X: 3622 Y: -2815 Z: 768
[00:56:20.976] X: 1320 Y: -2815 Z: 768
[00:56:21.479] X: -983 Y: -2815 Z: 768
[00:56:21.982] X: -3285 Y: -2815 Z: 768
[00:56:22.485] X: -5587 Y: -2815 Z: 768
[00:56:22.988] X: -7889 Y: -2815 Z: 768
[00:56:23.490] X: -10191 Y: -2815 Z: 768
[00:56:23.994] X: -12493 Y: -2815 Z: 768
[00:56:24.498] X: -14795 Y: -2815 Z: 768
[00:56:24.998] X: -17097 Y: -2815 Z: 768
[00:56:25.501] X: -19399 Y: -2815 Z: 768
[00:56:26.004] X: -21701 Y: -2815 Z: 768
[00:56:26.508] X: -24003 Y: -2815 Z: 768
[00:56:27.011] X: -26305 Y: -2815 Z: 768
[00:56:27.513] X: -28607 Y: -2815 Z: 768
[00:56:28.016] X: -30909 Y: -2815 Z: 768
[00:56:28.519] X: 32325 Y: -2815 Z: 768
[00:56:29.026] X: 30023 Y: -2815 Z: 768
[00:56:29.559] X: 27721 Y: -2815 Z: 768
[00:56:30.039] X: 25419 Y: -2815 Z: 768
[00:56:30.554] X: 23117 Y: -2815 Z: 768
[00:56:31.034] X: 20815 Y: -2815 Z: 768
[00:56:31.580] X: 18513 Y: -2815 Z: 768
[00:56:32.040] X: 16211 Y: -2815 Z: 768
[00:56:32.580] X: 13909 Y: -2815 Z: 768
[00:56:33.046] X: 11607 Y: -2815 Z: 768
[00:56:33.567] X: 9305 Y: -2815 Z: 768
[00:56:34.052] X: 7003 Y: -2815 Z: 768
[00:56:34.565] X: 4701 Y: -2815 Z: 768
[00:56:35.059] X: 2399 Y: -2815 Z: 768
[00:56:35.581] X: 97 Y: -2815 Z: 768
[00:56:36.064] X: -2206 Y: -2815 Z: 768
[00:56:36.585] X: -4508 Y: -2815 Z: 768
[00:56:37.069] X: -6810 Y: -2815 Z: 768
[00:56:37.605] X: -9112 Y: -2815 Z: 768
[00:56:38.076] X: -11414 Y: -2815 Z: 768
[00:56:38.616] X: -13716 Y: -2815 Z: 768
[00:56:39.082] X: -16018 Y: -2815 Z: 768
[00:56:39.605] X: -18320 Y: -2815 Z: 768
[00:56:40.088] X: -20622 Y: -2815 Z: 768
[00:56:40.613] X: -22924 Y: -2815 Z: 768
[00:56:41.094] X: -25226 Y: -2815 Z: 768
[00:56:41.614] X: -27528 Y: -2815 Z: 768
[00:56:42.100] X: -29830 Y: -2815 Z: 768
[00:56:42.619] X: -32132 Y: -2815 Z: 768
[00:56:43.101] X: 31102 Y: -2815 Z: 768
[00:56:43.607] X: 28800 Y: -2815 Z: 768
[00:56:44.106] X: 26498 Y: -2815 Z: 768
[00:56:44.615] X: 24196 Y: -2815 Z: 768
[00:56:45.117] X: 21894 Y: -2815 Z: 768
[00:56:45.616] X: 19592 Y: -2815 Z: 768
[00:56:46.122] X: 17290 Y: -2815 Z: 768
[00:56:46.622] X: 14988 Y: -2815 Z: 768
[00:56:47.126] X: 12686 Y: -2815 Z: 768
[00:56:47.632] X: 10384 Y: -2815 Z: 768
[00:56:48.132] X: 8082 Y: -2815 Z: 768
[00:56:48.635] X: 5780 Y: -2815 Z: 768
[00:56:49.142] X: 3478 Y: -2815 Z: 768
[00:56:49.645] X: 1176 Y: -2815 Z: 768
[00:56:50.146] X: -1127 Y: -2815 Z: 768
[00:56:50.649] X: -3429 Y: -2815 Z: 768
[00:56:51.153] X: -5731 Y: -2815 Z: 768
[00:56:51.648] X: -8033 Y: -2815 Z: 768
[00:56:52.158] X: -10335 Y: -2815 Z: 768
[00:56:52.664] X: -12637 Y: -2815 Z: 768
[00:56:53.162] X: -14939 Y: -2815 Z: 768
[00:56:53.665] X: -17241 Y: -2815 Z: 768
[00:56:54.170] X: -19543 Y: -2815 Z: 768
[00:56:54.673] X: -21845 Y: -2815 Z: 768
[00:56:55.175] X: -24147 Y: -2815 Z: 768
[00:56:55.678] X: -26449 Y: -2815 Z: 768
[00:56:56.182] X: -28751 Y: -2815 Z: 768
[00:56:56.684] X: -31053 Y: -2815 Z: 768
[00:56:57.188] X: 32181 Y: -2815 Z: 768
[00:56:57.691] X: 29879 Y: -2815 Z: 768
[00:56:58.193] X: 27577 Y: -2815 Z: 768
[00:56:58.697] X: 25275 Y: -2815 Z: 768
[00:56:59.200] X: 22973 Y: -2815 Z: 768
[00:56:59.703] X: 20671 Y: -2815 Z: 768
[00:57:00.205] X: 18369 Y: -2815 Z: 768
[00:57:00.708] X: 16067 Y: -2815 Z: 768
[00:57:01.211] X: 13765 Y: -2815 Z: 768
[00:57:01.714] X: 11463 Y: -2815 Z: 768
[00:57:02.218] X: 9161 Y: -2815 Z: 768
[00:57:02.719] X: 6859 Y: -2815 Z: 768
[00:57:03.223] X: 4557 Y: -2815 Z: 768
[00:57:03.725] X: 2255 Y: -2815 Z: 768
[00:57:04.229] X: -48 Y: -2815 Z: 768
[00:57:04.730] X: -2350 Y: -2815 Z: 768
[00:57:05.235] X: -4652 Y: -2815 Z: 768
[00:57:05.735] X: -6954 Y: -2815 Z: 768
[00:57:06.239] X: -9256 Y: -2815 Z: 768
[00:57:06.752] X: -11558 Y: -2815 Z: 768
[00:57:07.247] X: -13860 Y: -2815 Z: 768
[00:57:07.750] X: -16162 Y: -2815 Z: 768
[00:57:08.251] X: -18464 Y: -2815 Z: 768
[00:57:08.756] X: -20766 Y: -2815 Z: 768
[00:57:09.259] X: -23068 Y: -2815 Z: 768
[00:57:09.760] X: -25370 Y: -2815 Z: 768
[00:57:10.265] X: -27672 Y: -2815 Z: 768
[00:57:10.762] X: -29974 Y: -2815 Z: 768
[00:57:11.271] X: -32276 Y: -2815 Z: 768
[00:57:11.773] X: 30958 Y: -2815 Z: 768
[00:57:12.277] X: 28656 Y: -2815 Z: 768
[00:57:12.778] X: 26354 Y: -2815 Z: 768
[00:57:13.281] X: 24052 Y: -2815 Z: 768
[00:57:13.784] X: 21750 Y: -2815 Z: 768
[00:57:14.288] X: 19448 Y: -2815 Z: 768
[00:57:14.792] X: 17146 Y: -2815 Z: 768
[00:57:15.292] X: 14844 Y: -2815 Z: 768
[00:57:15.796] X: 12542 Y: -2815 Z: 768
[00:57:16.300] X: 9984 Y: -2815 Z: 1024
[00:57:16.803] X: 7682 Y: -2815 Z: 1024
[00:57:17.306] X: 5380 Y: -2815 Z: 1024
[00:57:17.808] X: 3078 Y: -2815 Z: 1024
[00:57:18.311] X: 776 Y: -2815 Z: 1024
[00:57:18.813] X: -1527 Y: -2815 Z: 1024
[00:57:19.318] X: -3829 Y: -2815 Z: 1024
[00:57:19.819] X: -6131 Y: -2815 Z: 1024
[00:57:20.324] X: -8433 Y: -2815 Z: 1024
[00:57:20.825] X: -10735 Y: -2815 Z: 1024
[00:57:21.330] X: -13037 Y: -2815 Z: 1024
[00:57:21.833] X: -15339 Y: -2815 Z: 1024
[00:57:22.336] X: -17641 Y: -2815 Z: 1024
[00:57:22.838] X: -19943 Y: -2815 Z: 1024
[00:57:23.338] X: -22245 Y: -2815 Z: 1024
[00:57:23.844] X: -24547 Y: -2815 Z: 1024
[00:57:24.347] X: -26849 Y: -2815 Z: 1024
[00:57:24.847] X: -29151 Y: -2815 Z: 1024
[00:57:25.353] X: -31453 Y: -2815 Z: 1024
[00:57:25.856] X: 31781 Y: -2815 Z: 1024
[00:57:26.357] X: 29479 Y: -2815 Z: 1024
[00:57:26.862] X: 27177 Y: -2815 Z: 1024
[00:57:27.365] X: 24875 Y: -2815 Z: 1024
[00:57:27.889] X: 22573 Y: -2815 Z: 1024
[00:57:28.370] X: 20271 Y: -2815 Z: 1024
[00:57:28.875] X: 17969 Y: -2815 Z: 1024
[00:57:29.377] X: 15667 Y: -2815 Z: 1024
[00:57:29.880] X: 13365 Y: -2815 Z: 1024
[00:57:30.381] X: 11063 Y: -2815 Z: 1024
[00:57:30.881] X: 8761 Y: -2815 Z: 1024
[00:57:31.389] X: 6459 Y: -2815 Z: 1024
[00:57:31.890] X: 4157 Y: -2815 Z: 1024
[00:57:32.393] X: 1855 Y: -2815 Z: 1024
[00:57:32.898] X: -448 Y: -2815 Z: 1024
[00:57:33.400] X: -2750 Y: -2815 Z: 1024
[00:57:33.902] X: -5052 Y: -2815 Z: 1024
[00:57:34.406] X: -7354 Y: -2815 Z: 1024
[00:57:34.908] X: -9656 Y: -2815 Z: 1024
[00:57:35.411] X: -11958 Y: -2815 Z: 1024
[00:57:35.915] X: -14260 Y: -2815 Z: 1024
[00:57:36.417] X: -16562 Y: -2815 Z: 1024
[00:57:36.932] X: -18864 Y: -2815 Z: 1024
[00:57:37.430] X: -21166 Y: -2815 Z: 1024
[00:57:37.925] X: -23468 Y: -2815 Z: 1024
[00:57:38.429] X: -25770 Y: -2815 Z: 1024
[00:57:38.933] X: -28072 Y: -2815 Z: 1024
[00:57:39.435] X: -30374 Y: -2815 Z: 1024
[00:57:39.938] X: -32676 Y: -2815 Z: 1024
[00:57:40.442] X: 30558 Y: -2815 Z: 1024
[00:57:40.941] X: 28256 Y: -2815 Z: 1024
[00:57:41.448] X: 25954 Y: -2815 Z: 1024
[00:57:41.951] X: 23652 Y: -2815 Z: 1024
[00:57:42.452] X: 21350 Y: -2815 Z: 1024
[00:57:42.956] X: 19048 Y: -2815 Z: 1024
[00:57:43.463] X: 16746 Y: -2815 Z: 1024
[00:57:43.961] X: 14444 Y: -2815 Z: 1024
[00:57:44.538] X: 12142 Y: -2815 Z: 1024
[00:57:44.967] X: 9840 Y: -2815 Z: 1024
[00:57:45.470] X: 7538 Y: -2815 Z: 1024
[00:57:45.976] X: 5236 Y: -2815 Z: 1024
[00:57:46.475] X: 2934 Y: -2815 Z: 1024
[00:57:46.981] X: 632 Y: -2815 Z: 1024
[00:57:47.481] X: -1671 Y: -2815 Z: 1024
[00:57:47.987] X: -3973 Y: -2815 Z: 1024
[00:57:48.489] X: -6275 Y: -2815 Z: 1024
[00:57:48.993] X: -8577 Y: -2815 Z: 1024
[00:57:49.493] X: -10879 Y: -2815 Z: 1024
[00:57:49.998] X: -13181 Y: -2815 Z: 1024
[00:57:50.498] X: -15483 Y: -2815 Z: 1024
[00:57:51.000] X: -17785 Y: -2815 Z: 1024
[00:57:51.503] X: -20087 Y: -2815 Z: 1024
[00:57:52.013] X: -22389 Y: -2815 Z: 1024
[00:57:52.510] X: -24691 Y: -2815 Z: 1024
[00:57:53.013] X: -26993 Y: -2815 Z: 1024
[00:57:53.518] X: -29295 Y: -2815 Z: 1024
[00:57:54.021] X: -31597 Y: -2815 Z: 1024
[00:57:54.524] X: 31637 Y: -2815 Z: 1024
[00:57:55.024] X: 29335 Y: -2815 Z: 1024
[00:57:55.526] X: 27033 Y: -2815 Z: 1024
[00:57:56.032] X: 24731 Y: -2815 Z: 1024
[00:57:56.535] X: 22429 Y: -2815 Z: 1024
[00:57:57.040] X: 20127 Y: -2815 Z: 1024
[00:57:57.542] X: 17825 Y: -2815 Z: 1024
[00:57:58.043] X: 15523 Y: -2815 Z: 1024
[00:57:58.548] X: 13221 Y: -2815 Z: 1024
[00:57:59.051] X: 10919 Y: -2815 Z: 1024
[00:57:59.554] X: 8617 Y: -2815 Z: 1024
[00:58:00.057] X: 6315 Y: -2815 Z: 1024
[00:58:00.558] X: 4013 Y: -2815 Z: 1024
[00:58:01.062] X: 1711 Y: -2815 Z: 1024
[00:58:01.564] X: -592 Y: -2815 Z: 1024
[00:58:02.066] X: -2894 Y: -2815 Z: 1024
[00:58:02.571] X: -5196 Y: -2815 Z: 1024
[00:58:03.072] X: -7498 Y: -2815 Z: 1024
[00:58:03.572] X: -9800 Y: -2815 Z: 1024
[00:58:04.080] X: -12102 Y: -2815 Z: 1024
[00:58:04.583] X: -14404 Y: -2815 Z: 1024
[00:58:05.082] X: -16706 Y: -2815 Z: 1024
[00:58:05.590] X: -19008 Y: -2815 Z: 1024
[00:58:06.088] X: -21310 Y: -2815 Z: 1024
[00:58:06.596] X: -23612 Y: -2815 Z: 1024
[00:58:07.097] X: -25914 Y: -2815 Z: 1024
[00:58:07.597] X: -28216 Y: -2815 Z: 1024
[00:58:08.105] X: -30518 Y: -2815 Z: 1024
[00:58:08.608] X: 32716 Y: -2815 Z: 1024
[00:58:09.107] X: 30414 Y: -2815 Z: 1024
[00:58:09.613] X: 28112 Y: -2815 Z: 1024
[00:58:10.115] X: 25810 Y: -2815 Z: 1024
[00:58:10.618] X: 23508 Y: -2815 Z: 1024
[00:58:11.121] X: 21206 Y: -2815 Z: 1024
[00:58:11.625] X: 18904 Y: -2815 Z: 1024
[00:58:12.128] X: 16602 Y: -2815 Z: 1024
[00:58:12.631] X: 14300 Y: -2815 Z: 1024
[00:58:13.132] X: 11998 Y: -2815 Z: 1024
[00:58:13.637] X: 9696 Y: -2815 Z: 1024
[00:58:14.140] X: 7394 Y: -2815 Z: 1024
[00:58:14.642] X: 5092 Y: -2815 Z: 1024
[00:58:15.143] X: 2790 Y: -2815 Z: 1024
[00:58:15.648] X: 488 Y: -2815 Z: 1024
[00:58:16.150] X: -1815 Y: -2815 Z: 1024
[00:58:16.654] X: -4117 Y: -2815 Z: 1024
[00:58:17.158] X: -6419 Y: -2815 Z: 1024
[00:58:17.659] X: -8721 Y: -2815 Z: 1024
[00:58:18.163] X: -11023 Y: -2815 Z: 1024
[00:58:18.666] X: -13325 Y: -2815 Z: 1024
[00:58:19.167] X: -15627 Y: -2815 Z: 1024
[00:58:19.671] X: -17929 Y: -2815 Z: 1024
[00:58:20.171] X: -20231 Y: -2815 Z: 1024
[00:58:20.676] X: -22533 Y: -2815 Z: 1024
[00:58:21.179] X: -24835 Y: -2815 Z: 1024
[00:58:21.682] X: -27137 Y: -2815 Z: 1024
[00:58:22.186] X: -29695 Y: -2815 Z: 1280
[00:58:22.688] X: -31997 Y: -2815 Z: 1280
[00:58:23.191] X: 31237 Y: -2815 Z: 1280
[00:58:23.692] X: 28935 Y: -2815 Z: 1280
[00:58:24.198] X: 26633 Y: -2815 Z: 1280
[00:58:24.700] X: 24331 Y: -2815 Z: 1280
[00:58:25.204] X: 22029 Y: -2815 Z: 1280
[00:58:25.708] X: 19727 Y: -2815 Z: 1280
[00:58:26.210] X: 17425 Y: -2815 Z: 1280
[00:58:26.712] X: 15123 Y: -2815 Z: 1280
[00:58:27.216] X: 12821 Y: -2815 Z: 1280
[00:58:27.718] X: 10519 Y: -2815 Z: 1280
[00:58:28.222] X: 8217 Y: -2815 Z: 1280
[00:58:28.724] X: 5915 Y: -2815 Z: 1280
[00:58:29.228] X: 3613 Y: -2815 Z: 1280
[00:58:29.728] X: 1311 Y: -2815 Z: 1280
[00:58:30.234] X: -992 Y: -2815 Z: 1280
[00:58:30.735] X: -3294 Y: -2815 Z: 1280
[00:58:31.239] X: -5596 Y: -2815 Z: 1280
[00:58:31.743] X: -7898 Y: -2815 Z: 1280
[00:58:32.244] X: -10200 Y: -2815 Z: 1280
[00:58:32.747] X: -12502 Y: -2815 Z: 1280
[00:58:33.251] X: -14804 Y: -2815 Z: 1280
[00:58:33.753] X: -17106 Y: -2815 Z: 1280
[00:58:34.258] X: -19408 Y: -2815 Z: 1280
[00:58:34.792] X: -21710 Y: -2815 Z: 1280
[00:58:35.263] X: -24012 Y: -2815 Z: 1280
[00:58:35.791] X: -26314 Y: -2815 Z: 1280
[00:58:36.267] X: -28616 Y: -2815 Z: 1280
[00:58:36.794] X: -30918 Y: -2815 Z: 1280
[00:58:37.275] X: 32316 Y: -2815 Z: 1280
[00:58:37.796] X: 30014 Y: -2815 Z: 1280
[00:58:38.278] X: 27712 Y: -2815 Z: 1280
[00:58:38.811] X: 25410 Y: -2815 Z: 1280
[00:58:39.285] X: 23108 Y: -2815 Z: 1280
[00:58:39.808] X: 20806 Y: -2815 Z: 1280
[00:58:40.292] X: 18504 Y: -2815 Z: 1280
[00:58:40.796] X: 16202 Y: -2815 Z: 1280
[00:58:41.296] X: 13900 Y: -2815 Z: 1280
[00:58:41.823] X: 11598 Y: -2815 Z: 1280
[00:58:42.303] X: 9296 Y: -2815 Z: 1280
[00:58:42.807] X: 6994 Y: -2815 Z: 1280
[00:58:43.311] X: 4692 Y: -2815 Z: 1280
[00:58:43.817] X: 2390 Y: -2815 Z: 1280
[00:58:44.315] X: 88 Y: -2815 Z: 1280
[00:58:44.820] X: -2215 Y: -2815 Z: 1280
[00:58:45.328] X: -4517 Y: -2815 Z: 1280
[00:58:45.825] X: -6819 Y: -2815 Z: 1280
[00:58:46.328] X: -9121 Y: -2815 Z: 1280
[00:58:46.830] X: -11423 Y: -2815 Z: 1280
[00:58:47.334] X: -13725 Y: -2815 Z: 1280
[00:58:47.841] X: -16027 Y: -2815 Z: 1280
[00:58:48.340] X: -18329 Y: -2815 Z: 1280
[00:58:48.862] X: -20631 Y: -2815 Z: 1280
[00:58:49.345] X: -22933 Y: -2815 Z: 1280
[00:58:49.849] X: -25235 Y: -2815 Z: 1280
[00:58:50.352] X: -27537 Y: -2815 Z: 1280
[00:58:50.865] X: -29839 Y: -2815 Z: 1280
[00:58:51.358] X: -32141 Y: -2815 Z: 1280
[00:58:51.861] X: 31093 Y: -2815 Z: 1280
[00:58:52.363] X: 28791 Y: -2815 Z: 1280
[00:58:52.866] X: 26489 Y: -2815 Z: 1280
[00:58:53.369] X: 24187 Y: -2815 Z: 1280
[00:58:53.872] X: 21885 Y: -2815 Z: 1280
[00:58:54.375] X: 19583 Y: -2815 Z: 1280
[00:58:54.877] X: 17281 Y: -2815 Z: 1280
[00:58:55.381] X: 14979 Y: -2815 Z: 1280
[00:58:55.883] X: 12677 Y: -2815 Z: 1280
[00:58:56.388] X: 10375 Y: -2815 Z: 1280
[00:58:56.889] X: 8073 Y: -2815 Z: 1280
[00:58:57.393] X: 5771 Y: -2815 Z: 1280
[00:58:57.896] X: 3469 Y: -2815 Z: 1280
[00:58:58.398] X: 1167 Y: -2815 Z: 1280
[00:58:58.901] X: -1136 Y: -2815 Z: 1280
[00:58:59.404] X: -3438 Y: -2815 Z: 1280
[00:58:59.907] X: -5740 Y: -2815 Z: 1280
[00:59:00.412] X: -8042 Y: -2815 Z: 1280
[00:59:00.913] X: -10344 Y: -2815 Z: 1280
[00:59:01.416] X: -12646 Y: -2815 Z: 1280
[00:59:01.919] X: -14948 Y: -2815 Z: 1280
[00:59:02.427] X: -17250 Y: -2815 Z: 1280
[00:59:02.926] X: -19552 Y: -2815 Z: 1280
[00:59:03.428] X: -21854 Y: -2815 Z: 1280
[00:59:03.933] X: -24156 Y: -2815 Z: 1280
[00:59:04.434] X: -26458 Y: -2815 Z: 1280
[00:59:04.937] X: -28760 Y: -2815 Z: 1280
[00:59:05.442] X: -31062 Y: -2815 Z: 1280
[00:59:05.943] X: 32172 Y: -2815 Z: 1280
[00:59:06.446] X: 29870 Y: -2815 Z: 1280
[00:59:06.949] X: 27568 Y: -2815 Z: 1280
[00:59:07.452] X: 25266 Y: -2815 Z: 1280
[00:59:07.955] X: 22964 Y: -2815 Z: 1280
[00:59:08.457] X: 20662 Y: -2815 Z: 1280
[00:59:08.961] X: 18360 Y: -2815 Z: 1280
[00:59:09.464] X: 16058 Y: -2815 Z: 1280
[00:59:09.968] X: 13756 Y: -2815 Z: 1280
[00:59:10.469] X: 11454 Y: -2815 Z: 1280
[00:59:10.974] X: 9152 Y: -2815 Z: 1280
[00:59:11.475] X: 6850 Y: -2815 Z: 1280
[00:59:11.978] X: 4548 Y: -2815 Z: 1280
[00:59:12.481] X: 2246 Y: -2815 Z: 1280
[00:59:12.984] X: -57 Y: -2815 Z: 1280
[00:59:13.487] X: -2359 Y: -2815 Z: 1280
[00:59:13.990] X: -4661 Y: -2815 Z: 1280
[00:59:14.493] X: -6963 Y: -2815 Z: 1280
[00:59:14.996] X: -9265 Y: -2815 Z: 1280
[00:59:15.498] X: -11567 Y: -2815 Z: 1280
[00:59:16.002] X: -13869 Y: -2815 Z: 1280
[00:59:16.507] X: -16171 Y: -2815 Z: 1280
[00:59:17.008] X: -18473 Y: -2815 Z: 1280
[00:59:17.511] X: -20775 Y: -2815 Z: 1280
[00:59:18.014] X: -23077 Y: -2815 Z: 1280
[00:59:18.517] X: -25379 Y: -2815 Z: 1280
[00:59:19.019] X: -27681 Y: -2815 Z: 1280
[00:59:19.522] X: -29983 Y: -2815 Z: 1280
[00:59:20.025] X: -32285 Y: -2815 Z: 1280
[00:59:20.529] X: 30949 Y: -2815 Z: 1280
[00:59:21.032] X: 28647 Y: -2815 Z: 1280
[00:59:21.534] X: 26345 Y: -2815 Z: 1280
[00:59:22.037] X: 24043 Y: -2815 Z: 1280
[00:59:22.542] X: 21741 Y: -2815 Z: 1280
[00:59:23.043] X: 19439 Y: -2815 Z: 1280
[00:59:23.546] X: 17137 Y: -2815 Z: 1280
[00:59:24.050] X: 14835 Y: -2815 Z: 1280
[00:59:24.552] X: 12533 Y: -2815 Z: 1280
[00:59:25.055] X: 10231 Y: -2815 Z: 1280
[00:59:25.558] X: 7929 Y: -2815 Z: 1280
[00:59:26.060] X: 5627 Y: -2815 Z: 1280
[00:59:26.564] X: 3325 Y: -2815 Z: 1280
[00:59:27.066] X: 1023 Y: -2815 Z: 1280
[00:59:27.570] X: -1536 Y: -2815 Z: 1536
[00:59:28.075] X: -3838 Y: -2815 Z: 1536
[00:59:28.576] X: -6140 Y: -2815 Z: 1536
[00:59:29.079] X: -8442 Y: -2815 Z: 1536
[00:59:29.582] X: -10744 Y: -2815 Z: 1536
[00:59:30.084] X: -13046 Y: -2815 Z: 1536
[00:59:30.588] X: -15348 Y: -2815 Z: 1536
[00:59:31.091] X: -17650 Y: -2815 Z: 1536
[00:59:31.593] X: -19952 Y: -2815 Z: 1536
[00:59:32.096] X: -22254 Y: -2815 Z: 1536
[00:59:32.600] X: -24556 Y: -2815 Z: 1536
[00:59:33.108] X: -26858 Y: -2815 Z: 1536
[00:59:33.610] X: -29160 Y: -2815 Z: 1536
[00:59:34.108] X: -31462 Y: -2815 Z: 1536
[00:59:34.611] X: 31772 Y: -2815 Z: 1536
[00:59:35.114] X: 29470 Y: -2815 Z: 1536
[00:59:35.617] X: 27168 Y: -2815 Z: 1536
[00:59:36.120] X: 24866 Y: -2815 Z: 1536
[00:59:36.622] X: 22564 Y: -2815 Z: 1536
[00:59:37.130] X: 20262 Y: -2815 Z: 1536
[00:59:37.630] X: 17960 Y: -2815 Z: 1536
[00:59:38.131] X: 15658 Y: -2815 Z: 1536
[00:59:38.636] X: 13356 Y: -2815 Z: 1536
[00:59:39.138] X: 11054 Y: -2815 Z: 1536
[00:59:39.641] X: 8752 Y: -2815 Z: 1536
[00:59:40.143] X: 6450 Y: -2815 Z: 1536
[00:59:40.646] X: 4148 Y: -2815 Z: 1536
[00:59:41.148] X: 1846 Y: -2815 Z: 1536
[00:59:41.650] X: -457 Y: -2815 Z: 1536
[00:59:42.156] X: -2759 Y: -2815 Z: 1536
[00:59:42.655] X: -5061 Y: -2815 Z: 1536
[00:59:43.163] X: -7363 Y: -2815 Z: 1536
[00:59:43.662] X: -9665 Y: -2815 Z: 1536
[00:59:44.167] X: -11967 Y: -2815 Z: 1536
[00:59:44.670] X: -14269 Y: -2815 Z: 1536
[00:59:45.173] X: -16571 Y: -2815 Z: 1536
[00:59:45.677] X: -18873 Y: -2815 Z: 1536
